chr	start	end	name	log2fc	pval
chr2	72235517	72235755	11		
chr2	72255184	72255384	11		
chr2	72273998	72274322	28		
chr2	72274505	72275127	69		
chr2	72285443	72286623	969		
chr2	72297777	72298608	46		
chr2	72390647	72391320	28		
chr2	72475801	72476891	554		
chr2	72978472	72981136	3137		
chr2	72996989	72997189	10		
chr2	73003310	73004382	48		
chr2	73037694	73037918	3		
chr2	73038137	73038463	18		
chr2	73047246	73047481	10		
chr2	73066344	73066699	17		
chr2	73213813	73214874	531		
chr2	73263664	73263990	7		
chr2	73273076	73273613	27		
chr2	73274307	73274730	19		
chr2	73311897	73313415	1282		
chr2	73385858	73386549	376		
chr2	73386672	73387258	212		
chr2	73484972	73485853	62		
chr2	73509337	73509561	6		
chr2	73528563	73529972	923		
chr2	73560953	73561153	11		
chr2	73567170	73567469	16		
chr2	73584786	73585701	175		
chr2	73592613	73592936	12		
chr2	73596698	73597155	18		
chr2	73659796	73660401	46		
chr2	73720379	73720588	16		
chr2	73720751	73720980	5		
chr2	73721014	73721331	20		
chr2	73774760	73775839	804		
chr2	73867933	73868139	16		
chr2	73891760	73892663	1277		
chr2	73892897	73893371	336		
chr2	73910168	73911682	1523		
chr2	74578182	74579387	938		
chr2	74668214	74668657	25		
chr2	74697735	74698716	106		
chr2	74704840	74705922	164		
chr2	74711535	74712515	110		
chr2	74727477	74727707	13		
chr2	74762860	74763208	19		
chr2	74825489	74826536	987		
chr2	74907079	74907621	36		
chr2	75055037	75055340	16		
chr2	75137533	75138077	34		
chr2	75584895	75585502	29		
chr2	75603337	75603773	25		
chr2	75609351	75610130	53		
chr2	75639282	75640259	162		
chr2	75658492	75658955	366		
chr2	75659250	75660493	1401		
chr2	75683087	75683637	36		
chr2	75702859	75704525	1862		
chr2	75704703	75705197	349		
chr2	75776834	75777405	38		
chr2	75831836	75832993	872		
chr2	75937958	75939045	623		
chr2	75964599	75964968	14		
chr2	75977918	75978147	36		
chr2	75981398	75982141	445		
chr2	76070146	76070857	94		
chr2	76338691	76339163	24		
chr2	76369871	76370735	801		
chr2	76406114	76407545	600		
chr2	76647425	76648344	516		
chr2	76648432	76648819	111		
chr2	76672651	76673064	157		
chr2	76674868	76675908	923		
chr2	76805685	76806451	60		
chr2	76806667	76807408	62		
chr2	76980003	76980352	106		
chr2	76980472	76981685	291		
chr2	76982089	76982509	155		
chr2	77169355	77170611	265		
chr2	77279888	77281090	794		
chr2	77313150	77313411	4		
chr2	77316232	77316966	34		
chr2	77518839	77519686	59		
chr2	77703221	77703650	15		
chr2	77765457	77765706	11		
chr2	77816246	77817392	206		
chr2	77945452	77946467	889		
chr2	78048657	78049353	28		
chr2	78868374	78870149	1682		
chr2	79087222	79088003	76		
chr2	79255499	79256593	88		
chr2	79370280	79371011	63		
chr2	79428522	79429183	76		
chr2	79453888	79454221	19		
chr2	79511912	79512148	10		
chr2	79589115	79589382	14		
chr2	79635311	79636613	1309		
chr2	80037694	80038940	248		
chr2	80315065	80316295	997		
chr2	80446361	80447965	253		
chr2	80580117	80581691	1537		
chr2	80616746	80617749	464		
chr2	80638549	80639473	645		
chr2	82053203	82053779	28		
chr2	83644058	83645237	1263		
chr2	83723923	83725416	1057		
chr2	83759557	83759774	11		
chr2	83812474	83813206	124		
chr2	84184338	84184994	24		
chr2	84386586	84387995	111		
chr2	84423784	84425446	495		
chr2	84459684	84460361	51		
chr2	84475908	84476854	150		
chr2	84481763	84482076	21		
chr2	84505344	84506358	129		
chr2	84506422	84506868	87		
chr2	84649349	84650751	1078		
chr2	84650911	84651202	138		
chr2	84670125	84671109	733		
chr2	84677548	84678138	429		
chr2	84678346	84678934	614		
chr2	84714339	84715327	1208		
chr2	84715431	84715718	182		
chr2	84715819	84716318	265		
chr2	84726689	84727826	590		
chr2	84734109	84734778	69		
chr2	84742952	84744239	462		
chr2	84773897	84775071	171		
chr2	84798374	84799778	724		
chr2	84810886	84811468	45		
chr2	84826607	84827760	738		
chr2	84839380	84840928	415		
chr2	84865930	84866130	11		
chr2	84871966	84872759	78		
chr2	84886205	84887848	543		
chr2	84936606	84938383	703		
chr2	85036799	85037912	821		
chr2	85047516	85048907	764		
chr2	85050457	85051250	281		
chr2	85060839	85061512	221		
chr2	85098873	85099541	26		
chr2	85130025	85130358	11		
chr2	85136470	85139502	871		
chr2	85198009	85198567	23		
chr2	85958591	85958891	12		
chr2	85959016	85959216	8		
chr2	85959653	85960173	22		
chr2	86019952	86020973	206		
chr2	87526009	87526306	23		
chr2	89264709	89264976	8		
chr2	89270544	89270744	10		
chr2	90474958	90475182	7		
chr2	90504751	90505142	19		
chr2	90574236	90574563	27		
chr2	90579395	90581006	960		
chr2	90678802	90679948	772		
chr2	90744847	90745226	185		
chr2	90745487	90746424	978		
chr2	90782570	90783596	126		
chr2	90846689	90847041	125		
chr2	90847157	90847970	852		
chr2	90889452	90890417	167		
chr2	90903904	90905241	1042		
chr2	90916948	90918350	886		
chr2	90940125	90941418	1370		
chr2	90965110	90965631	23		
chr2	91035856	91036080	5		
chr2	91053671	91054896	945		
chr2	91069627	91070961	746		
chr2	91078524	91079072	33		
chr2	91096777	91097629	95		
chr2	91098594	91098794	19		
chr2	91118202	91118586	78		
chr2	91118955	91120301	360		
chr2	91182371	91183314	653		
chr2	91183382	91183877	107		
chr2	91194256	91195253	183		
chr2	91202300	91203382	673		
chr2	91236466	91237676	536		
chr2	91256191	91257616	542		
chr2	91264744	91265047	98		
chr2	91265214	91266019	884		
chr2	91444231	91444793	210		
chr2	91457315	91459271	539		
chr2	91526681	91527541	935		
chr2	91537767	91538337	67		
chr2	91649167	91650820	1234		
chr2	91709913	91710674	868		
chr2	91710849	91711399	407		
chr2	91729825	91730921	1137		
chr2	91876611	91877165	18		
chr2	91921687	91922435	65		
chr2	91931361	91931982	26		
chr2	91949558	91950418	105		
chr2	91962928	91963715	653		
chr2	91965177	91965587	196		
chr2	91975658	91975925	11		
chr2	91984409	91984784	13		
chr2	92007789	92008962	217		
chr2	92023558	92024740	687		
chr2	92055607	92055971	70		
chr2	92058692	92059963	352		
chr2	92182830	92185748	2201		
chr2	92374622	92376000	921		
chr2	92388870	92389783	219		
chr2	92400872	92401532	79		
chr2	92433175	92434067	571		
chr2	92434311	92434589	73		
chr2	92459078	92460555	996		
chr2	92484482	92485027	27		
chr2	92529036	92529920	81		
chr2	92599551	92600645	354		
chr2	92742250	92742877	35		
chr2	92988158	92988494	14		
chr2	93014613	93015369	138		
chr2	93045231	93046542	1088		
chr2	93180283	93180718	23		
chr2	93187569	93188924	926		
chr2	93333581	93334551	652		
chr2	93461786	93462912	340		
chr2	93470308	93470662	28		
chr2	93599562	93599792	13		
chr2	93642602	93643337	61		
chr2	93645875	93646347	35		
chr2	93821907	93822654	649		
chr2	93849184	93850218	285		
chr2	93955978	93957458	382		
chr2	93976245	93976963	56		
chr2	94010036	94011269	752		
chr2	94122587	94123038	14		
chr2	94157278	94157975	577		
chr2	94158288	94158669	175		
chr2	94178139	94178981	829		
chr2	94264942	94265617	35		
chr2	94273060	94273957	199		
chr2	94405855	94407314	1371		
chr2	94437054	94438183	1124		
chr2	94802236	94802732	28		
chr2	97466383	97466876	67		
chr2	97467026	97467907	74		
chr2	98662163	98662965	79328		
chr2	98663766	98664052	1140		
chr2	98664988	98665251	7519		
chr2	98666234	98667379	650657		
chr2	101628316	101629108	424		
chr2	101678154	101679239	935		
chr2	101796330	101798093	444		
chr2	101885962	101886806	443		
chr2	102185445	102186670	535		
chr2	102400235	102401544	918		
chr2	102450242	102450627	51		
chr2	102450834	102452100	345		
chr2	102550078	102550651	16		
chr2	102658481	102659259	85		
chr2	102745480	102745744	13		
chr2	102900523	102901841	349		
chr2	103072884	103073521	487		
chr2	103073650	103074297	435		
chr2	103484171	103485729	799		
chr2	103565899	103566140	65		
chr2	103566337	103567735	669		
chr2	103760531	103761828	778		
chr2	103795957	103798014	1940		
chr2	103969300	103971132	1280		
chr2	104027747	104028704	989		
chr2	104069677	104070294	52		
chr2	104095723	104096751	302		
chr2	104122673	104123364	316		
chr2	104410015	104410607	26		
chr2	104492887	104494923	1836		
chr2	104589813	104590255	200		
chr2	104590448	104591357	864		
chr2	104711616	104712695	646		
chr2	104742315	104743142	317		
chr2	104816051	104818085	1495		
chr2	104849136	104850110	248		
chr2	105016320	105017461	1011		
chr2	105126586	105128700	639		
chr2	105224214	105224697	25		
chr2	105398526	105399799	758		
chr2	105676120	105676545	34		
chr2	105903947	105905248	955		
chr2	106002745	106003811	575		
chr2	106649815	106650616	95		
chr2	106693168	106694724	761		
chr2	106973770	106974752	597		
chr2	107290597	107291381	88		
chr2	109277820	109278386	273		
chr2	109280323	109281318	493		
chr2	109692643	109694947	459		
chr2	109890409	109891714	1330		
chr2	109917629	109918712	685		
chr2	110017431	110018396	444		
chr2	110362042	110363273	156		
chr2	112239064	112240319	779		
chr2	112261959	112262507	369		
chr2	112265593	112267251	1341		
chr2	112284281	112285101	123		
chr2	112296530	112296868	15		
chr2	112367394	112368564	931		
chr2	112379155	112379989	748		
chr2	112454519	112455763	1077		
chr2	112492517	112493774	626		
chr2	113216591	113217114	28		
chr2	113217362	113217641	8		
chr2	113327161	113327697	48		
chr2	113440711	113441403	63		
chr2	113848061	113849424	660		
chr2	113920329	113920538	19		
chr2	114013473	114013673	11		
chr2	114051111	114052630	349		
chr2	114174550	114175440	718		
chr2	114200850	114201641	481		
chr2	114654214	114655365	570		
chr2	115385147	115385347	8		
chr2	115581273	115582130	539		
chr2	115855994	115856401	22		
chr2	115860332	115860720	21		
chr2	116049556	116050161	22		
chr2	116063234	116064739	650		
chr2	116065157	116065743	268		
chr2	116066078	116067415	655		
chr2	116075553	116076386	117		
chr2	116899967	116900493	44		
chr2	116975184	116976331	276		
chr2	117120250	117122450	1986		
chr2	117249530	117250546	609		
chr2	117342296	117342974	53		
chr2	118111400	118111787	71		
chr2	118111915	118112325	90		
chr2	118112530	118113608	158		
chr2	118256650	118257111	52		
chr2	118372874	118374121	119		
chr2	118388437	118389387	573		
chr2	118478930	118479948	805		
chr2	118548925	118549745	643		
chr2	118549883	118550202	126		
chr2	118554198	118554773	200		
chr2	118554996	118555456	166		
chr2	118558142	118558394	69		
chr2	118598142	118598691	139		
chr2	118663212	118664048	110		
chr2	118676828	118677684	71		
chr2	118702794	118704289	170		
chr2	118711085	118711377	14		
chr2	118745368	118747045	1336		
chr2	118761643	118762735	249		
chr2	118779314	118779695	35		
chr2	118814149	118814749	100		
chr2	118861920	118862594	226		
chr2	118883274	118883553	21		
chr2	118896139	118896931	238		
chr2	118900931	118901166	115		
chr2	118901392	118902777	1663		
chr2	118926209	118927380	504		
chr2	118972779	118973003	20		
chr2	118975918	118976854	201		
chr2	119028724	119029470	330		
chr2	119034778	119035599	383		
chr2	119046815	119047662	644		
chr2	119112209	119113236	468		
chr2	119156199	119157388	952		
chr2	119167178	119168145	208		
chr2	119189198	119189512	19		
chr2	119208094	119209461	893		
chr2	119237233	119238042	38		
chr2	119270915	119271224	15		
chr2	119288652	119289410	470		
chr2	119300360	119300893	48		
chr2	119325288	119325532	105		
chr2	119325830	119327165	985		
chr2	119327560	119328383	345		
chr2	119337677	119338383	75		
chr2	119350744	119351816	173		
chr2	119476684	119478649	2153		
chr2	119547071	119547544	166		
chr2	119547688	119548470	602		
chr2	119594289	119595484	868		
chr2	119618035	119619168	427		
chr2	119662229	119663277	601		
chr2	119674518	119675879	972		
chr2	119741807	119743029	427		
chr2	119757853	119758818	140		
chr2	119787023	119787983	362		
chr2	119799187	119800283	416		
chr2	119872359	119873545	488		
chr2	119896594	119898399	526		
chr2	119972057	119973059	607		
chr2	120027200	120028079	288		
chr2	120076173	120076541	18		
chr2	120153365	120154658	926		
chr2	120244005	120245271	193		
chr2	120352522	120353470	497		
chr2	120403453	120405217	1312		
chr2	120538909	120539840	144		
chr2	120563161	120563893	955		
chr2	120567211	120567507	146		
chr2	120567676	120568391	571		
chr2	120608750	120610018	1256		
chr2	120628565	120628877	56		
chr2	120629025	120629781	332		
chr2	120730468	120731582	917		
chr2	120849724	120851002	866		
chr2	120969971	120971216	962		
chr2	120976884	120977826	626		
chr2	121008072	121009010	476		
chr2	121139484	121141142	1305		
chr2	121170209	121171745	1457		
chr2	121270686	121271464	734		
chr2	121289066	121289983	335		
chr2	121295030	121296418	208		
chr2	121309041	121309290	15		
chr2	121354551	121355413	667		
chr2	121413187	121414802	1472		
chr2	121442130	121443093	140		
chr2	121448571	121448953	200		
chr2	121449340	121450298	1422		
chr2	121456850	121457761	430		
chr2	121473292	121474468	1223		
chr2	121505917	121507003	943		
chr2	121550218	121551310	337		
chr2	121806450	121807581	158		
chr2	121866511	121867725	428		
chr2	121955554	121957209	1282		
chr2	122027822	122028388	347		
chr2	122028550	122029431	982		
chr2	122117729	122118411	753		
chr2	122118534	122118814	81		
chr2	122147661	122149245	1455		
chr2	122164165	122164365	11		
chr2	122234141	122235260	593		
chr2	122298573	122298965	15		
chr2	122313213	122313748	26		
chr2	122348336	122349386	391		
chr2	122368241	122369610	917		
chr2	122375092	122375443	173		
chr2	122375683	122376675	885		
chr2	122377566	122378000	334		
chr2	122409168	122409395	13		
chr2	122426401	122427341	119		
chr2	122440800	122441806	107		
chr2	122441875	122442206	24		
chr2	122467205	122467896	195		
chr2	122485956	122486302	20		
chr2	122610772	122611530	65		
chr2	122630568	122631634	1097		
chr2	122637791	122638414	38		
chr2	122701761	122703122	978		
chr2	122738002	122739125	881		
chr2	122746463	122747052	30		
chr2	122764949	122766012	534		
chr2	123754496	123754835	23		
chr2	124089911	124090661	34		
chr2	124609657	124611781	1771		
chr2	125122765	125123945	643		
chr2	125246880	125248135	498		
chr2	125504679	125506523	866		
chr2	125624499	125625191	431		
chr2	125625394	125625613	41		
chr2	125672685	125673829	734		
chr2	125723382	125724161	61		
chr2	125731872	125732300	42		
chr2	125781919	125783170	971		
chr2	125858337	125859511	1306		
chr2	125866027	125866797	202		
chr2	126034881	126035329	23		
chr2	126036005	126036446	16		
chr2	126151669	126152813	626		
chr2	126491050	126491373	11		
chr2	126499493	126499852	14		
chr2	126552775	126553453	32		
chr2	126594007	126594536	37		
chr2	126607751	126608310	33		
chr2	126618676	126618968	12		
chr2	126674362	126676373	2181		
chr2	126706819	126707988	779		
chr2	126875181	126876705	1138		
chr2	126897014	126897626	49		
chr2	126932363	126933597	849		
chr2	127008626	127009437	764		
chr2	127070315	127071270	535		
chr2	127133435	127134350	392		
chr2	127142313	127143510	565		
chr2	127182538	127183410	250		
chr2	127207865	127209078	831		
chr2	127247134	127247790	717		
chr2	127247894	127248826	978		
chr2	127269578	127271258	1622		
chr2	127335919	127336858	242		
chr2	127362746	127363697	84		
chr2	127444106	127444988	289		
chr2	127481714	127483061	256		
chr2	127584302	127584763	203		
chr2	127587166	127588020	869		
chr2	127655608	127656580	108		
chr2	127728890	127730154	191		
chr2	127788554	127789352	375		
chr2	127791912	127792575	346		
chr2	127831398	127832346	136		
chr2	128125673	128127354	1027		
chr2	128127554	128128100	418		
chr2	128364421	128364621	11		
chr2	128427877	128429315	264		
chr2	128686684	128687744	806		
chr2	128698287	128699721	779		
chr2	128704823	128705391	45		
chr2	128747237	128747479	10		
chr2	128817511	128817816	139		
chr2	128817987	128819025	1075		
chr2	128863909	128864302	22		
chr2	128943347	128944424	543		
chr2	128966767	128968349	1795		
chr2	129038615	129038953	13		
chr2	129038956	129039463	20		
chr2	129065556	129066786	839		
chr2	129100631	129101700	516		
chr2	129129122	129130379	727		
chr2	129197950	129198588	450		
chr2	129198741	129199556	821		
chr2	129296806	129297959	548		
chr2	129529414	129529691	14		
chr2	129592691	129594146	778		
chr2	129800442	129802017	1915		
chr2	130178374	130179851	1293		
chr2	130273776	130275183	1122		
chr2	130283593	130284866	920		
chr2	130294839	130296041	627		
chr2	130397063	130398071	117		
chr2	130423755	130425059	999		
chr2	130449863	130451084	1075		
chr2	130479407	130479732	16		
chr2	130563368	130564459	806		
chr2	130629222	130630110	961		
chr2	130634966	130635336	22		
chr2	130642273	130643174	297		
chr2	130664023	130664678	345		
chr2	130667402	130668313	500		
chr2	130696868	130697971	148		
chr2	130838855	130840560	1418		
chr2	130905985	130907265	1166		
chr2	131041029	131041791	81		
chr2	131063131	131063623	22		
chr2	131085802	131086213	14		
chr2	131127112	131128766	624		
chr2	131159420	131160082	297		
chr2	131160214	131160913	273		
chr2	131178972	131180452	986		
chr2	131186507	131187507	267		
chr2	131204488	131204712	4		
chr2	131210037	131211298	677		
chr2	131234017	131234953	455		
chr2	131261933	131263529	1094		
chr2	131352100	131353290	960		
chr2	131422936	131423433	134		
chr2	131491565	131492782	1052		
chr2	131509908	131510177	20		
chr2	131514531	131514793	15		
chr2	131515183	131515412	11		
chr2	131545569	131546336	43		
chr2	131561675	131562816	295		
chr2	131909888	131910560	404		
chr2	131952989	131953596	30		
chr2	131955321	131955699	24		
chr2	132020601	132020908	13		
chr2	132020930	132021132	12		
chr2	132028818	132030449	516		
chr2	132131165	132131449	15		
chr2	132144238	132145557	1280		
chr2	132247205	132248151	548		
chr2	132252372	132253232	751		
chr2	132253373	132253739	143		
chr2	132263177	132264330	1239		
chr2	132285245	132285571	22		
chr2	132384966	132385405	17		
chr2	132577019	132578248	989		
chr2	132686557	132687442	332		
chr2	132692517	132693275	51		
chr2	132698150	132698431	13		
chr2	132815469	132816574	595		
chr2	132846605	132847511	881		
chr2	132879172	132879879	30		
chr2	133552003	133553471	281		
chr2	133554232	133554566	42		
chr2	134643319	134644158	643		
chr2	134746860	134747130	17		
chr2	134750855	134751104	14		
chr2	134786069	134787272	533		
chr2	135439690	135439943	11		
chr2	135536343	135536543	10		
chr2	135658630	135660297	1722		
chr2	135711695	135712069	26		
chr2	136274620	136274877	13		
chr2	136279050	136279349	14		
chr2	136387557	136388145	28		
chr2	136532081	136532473	22		
chr2	136678488	136679923	241		
chr2	136890617	136891489	864		
chr2	136891625	136891981	192		
chr2	136892169	136892566	240		
chr2	137114406	137117526	2058		
chr2	137969199	137969399	10		
chr2	138256513	138257667	1274		
chr2	138278487	138280563	586		
chr2	139677285	139678862	512		
chr2	140066128	140067306	745		
chr2	140169909	140171340	1184		
chr2	140395406	140396288	538		
chr2	140670713	140671581	68		
chr2	142900932	142902008	774		
chr2	142902657	142902957	82		
chr2	142903189	142903475	74		
chr2	143062692	143063749	936		
chr2	143545631	143546341	38		
